id,title,author,reply_num,good,user_id,nickname,page
6857108030,我儿子三岁七个月了，一岁多点就会叫爸爸，妈妈了。两天前被医生,ok我吃西红柿,37,0,tb.1.ff2a7bc7.48dAE6POIb6L3UJLzViPUQ,,282
6741655505,心里好难受，忍不住了，我需要倾诉需要发泄。女儿7个月5天，目,妈妈陪你吧,62,0,tb.1.e1389e62.DND6c2UqAfCe_z0Ekc3zQA,妈妈陪你🌸,282
6309828667,电视自闭症怎么治疗？我家从8个月开始每天用平板看宝宝巴士儿歌,苏幽幽Rainy,48,0,tb.1.509a9a9d.0WpSznZFMct0vLE3fAMohg,,282
5378380283,牛奶，鸡蛋严重不耐受，三岁了！,w柳暗花明q,20,0,tb.1.425522ef.mK8qxmqEj7sXnPTwvTob-w,,282
6825427704,干预之路，与之分享，仅仅是万里长征第一步,wencizhou,33,0,tb.1.957d85ef.e4vERfSD-iwNGkZx5wjQcg,wencizhou,282
5648059756,我所接触到的食物过敏导致自闭症治愈实例,真·绝对零度,1014,0,tb.1.c1439b65.yaFUIMqBG7hKDauHKupR1g,💫绝对零度💫,282
6599317821,食物不耐受 啥也不能吃，崩溃了。。。。。。。。。。。。,w99302042,20,0,tb.1.9dc8fdc9._t0b9gPreSUpdNUteGISUA,,282
6508821511,疑似自闭症谱系孩子的成长脱变与融合,米粒兔哥,1853,0,tb.1.446854a5.XhI9HuHykC90hgiKr4jqIQ,,282
6058513243,我典型重度自闭症的儿子爸爸实在是累了，爸爸不忍心带你一起走，,xhvvgh,165,0,tb.1.babea209.3ON5KsWFnUkkK6sIS54bDA,百因百必有果💯,282
6835399877,心情沉重了一个多月了，怪我的疏忽，儿子两岁十个多月查出来自闭,来看贴的啊,120,0,tb.1.4f35b558.GgRfTFn3MSUVRZll77prYg,,282
6668641659,开个贴准备从禁食开始记录他的每天变化。,huanghuiyi678,189,0,tb.1.3658885b.QWg2yLH8BLGkqbWrf0RBVw,,282
6859999593,今天送宝宝去托班了，希望宝宝会有进步！祈祷！！！,X线CT,3,0,tb.1.1917d9e1.z_7YYjxXUDFja2OeuWzM5g,,282
5196649597,请问江西南昌有什么地方可以治疗孩子自闭症的,19930312cR,8,0,tb.1.d86b4400.gQuLQ8Kjb54LyDGJ-8tH3g,,282
6859562239,吧里有河南的星妈么？请问河南哪个干预机构好一些？,水瓶座莹宝,6,0,tb.1.4b56b0e4.VP_OvdYjVPAtONNkZ6xlfA,,282
3517240109,初禾2015报名进行中,初禾儿童教育,5,0,tb.1.2f0f2b2b.QWc6O89e26C3y5CEAbcKFA,,282
5229359551,自闭症儿童一对一干预机构,初禾儿童教育,7,0,tb.1.2f0f2b2b.QWc6O89e26C3y5CEAbcKFA,,282
6840386753,很迷茫，憋的难受！！！,gaoxin419921,196,0,tb.1.5cb97419.n8i--Uu65VV6IfwCKjUxOQ,☞鑫鑫☜的孩子,282
5962949093,亦庄自闭症机构,初禾儿童教育,2,0,tb.1.2f0f2b2b.QWc6O89e26C3y5CEAbcKFA,,282
6858091470,记入儿子被诊断为疑似自闭症。1周8不应名，叫他没反应，眼神交,哈哈嘿嘿哈天枰,11,0,tb.1.84dcbb5b.EqVIRCtngBVaM6-An8iCTA,,282
6648613805,有没有看过郭延庆的我家宝宝快2周岁了，今天去看郭延庆，诊断自,,7,0,tb.1.e3bbf7c2.DSrEmraah6slWg1MV9dgBA,贴吧用户_QG8GSWb,282
6145238166,真实案例：爸妈治好了我的自闭症，破除迷雾给予我新的生命,孤独星球小怪兽,150,0,tb.1.57101c1f.GIWc6tPLd7_DxuLS75amlg,,282
6648539743,有没有听说或者使用过孕智贝佳的产品 说是治疗语言迟缓 三岁半,,20,0,tb.1.e3bbf7c2.DSrEmraah6slWg1MV9dgBA,贴吧用户_QG8GSWb,282
6710141351,我是一名自闭症康复师，建了家长交流的微信群，大家可以多交流！,贝蓓学习资料,9,0,tb.1.77937fdc.E5gwT_0sXgbtQ9tV8FOAew,,282
6859744175,（补贴200元）我是一名研究生，毕业论文研究的是自闭症儿童母,冰菓Iscream,2,0,tb.1.5bc2d4d.FTbRgKpDEHQv1AquuQksgg,,282
6859829206,八岁的儿童自闭做康复能好吗？是先做康复还是先上学？,幸福小草8,2,0,tb.1.18869309.vQhvI7RqRkFeoRQYjxxqhA,,282
6776062278,我有全国各地的自闭症家长的交流群，想进群的留下微信,康语康复中心,37,0,tb.1.b9c2abe5.7LbirSA965Ldk5sTLDcDBg,贴吧用户_7ANE7JR,282
6772893927,自闭症饮食调理有作用的家长，可以进来探讨。把孩子通过饮食改善,卡西尼卫浴qxy,68,0,tb.1.bd215afe.qZOJI6X2nxCeATb648tbFg,自闭症调理😇,282
5362722994,自闭症孩子的最终出路还是要让小孩上学,曾禄生,204,0,tb.1.1d92f256.M3seeplXQe5esV-5Ba7bDQ,,282
6858174007,想学习自闭症家庭干预方法，有什么好的方法吗？,夜星海_44,8,0,tb.1.23de8a6f.BFVu4ikVFKbRAC5VR6nMPA,,282
6840369825,提醒各位家长不要轻信所谓的专家,糖水龙炎,62,0,tb.1.30da2bfb.Z4or1Sc5WVccI04r0LEToA,,282
6711227058,说说我家孩子的情况吧2017年4月出生的。一岁以内各方面正常,beijijiye,36,0,tb.1.7b2cc451.78ot4ogcMIXUCkJD_MS5AA,,282
6847581075,重新建了自闭症儿童家长交流群，之前的满200人了，不能进群了,维儿康wek,7,0,tb.1.aad7e794.LlxLoOpGOqoqd8SSXdu4vg,,282
6817038187,星康星康万寿无疆，傻子们星康欢迎你们。,,5,0,tb.1.112ebbed.xGwDsTBl07smy6jvn4udVg,贴吧用户_54JEa4t,282
6859764143,本来是孑然一身想在人间好好闯荡一番的男人。然而有了孩子，也有,星星的领路人,5,0,tb.1.c06e57ea.SthXKsY51GZudB-enDOh5w,,282
6848089164,上海     特教老师        1对1,诗经思无邪,8,0,tb.1.a812e87d.U7yjU4svn_cVLn1gmqRiOA,,282
6683596514,还是记录一下吧！也不知道能记录到什么时候！更不确定儿子以后会,可以更好的加油,135,0,tb.1.41fc9398.RsrOkBR0clbC9D0xAD39hA,,282
6857983636,你们的去检查的时候有没有智力发育落后的情况？想问一下，这种智,婷婷的专属之神,12,0,tb.1.5ae47b41.3DvUD_2lJijNjdyA5FpcSQ,,282
6083035540,今天看了郭延庆归来。,不言而喻谢,227,0,tb.1.af98e0f9.xOWb6UiPYbQRSKtbfAHsNQ,做事要有计划👦,282
6827476413,上海家长 | 在建分享信息和资料群 需要的家长可以进来,大道至简1803,10,0,tb.1.62d4f715.xpLd1uVOvVOi3Dd-eyEU4g,,282
6746054452,三岁男孩患自闭症父母极度焦虑   菌群移植迎来新机,卡西尼卫浴qxy,61,0,tb.1.bd215afe.qZOJI6X2nxCeATb648tbFg,自闭症调理😇,282
5478461665,记录我和我儿子的“奋斗史”（持续更新）,石榴树上的花,187,0,tb.1.8dcc66ec.IO9Ly7nedCWvynK_6mKWgw,,282
6130231510,两岁半 零语言的星星 康复记录,╰休つ,182,0,tb.1.76c7dce1.-rxFH4ymMHOBI3AC39677w,,283
5987176242,教养方式不分一般儿童和特殊儿童,香帅特教老师,286,0,tb.1.d0e0d825.LVHPXc7_Alq-nlqNihmp3Q,😘看心情,283
6844677188,我是一名特教老师，同时也是一位闭娃的家长。我这里有微信群，群,图联,11,0,tb.1.f645d3fc.sP_NJn-W24K_IkLa8ghIXw,微睡微醉😄,283
6452840689,一个老家长对自闭症干预的一些经验之谈,门徒一员,710,0,tb.1.9a2c1f85.qIXLbjv7ebuZwyujHvCHpQ,希爸分享º,283
6832568434,各位家长每天给小朋友训练多长时间，训练什么内容,小芳的大表哥,17,0,tb.1.8abe4c79.SdbR53YneEB_g1ow81c0kw,,283
6859702842,分享：女，现住北京朝阳区，05年开始从事特殊儿童教育工作，经验丰富,要通关,0,0,tb.1.d1c67e36.H-87EPvf1gFTtorMCEnj-g,,283
6859497069,若命运不公，就和它斗到底,白杨河的船长,18,0,tb.1.cf94f83b.6zsigRYFMN_AwByDlNHptg,白杨河的船长🍀,283
6857108030,我儿子三岁七个月了，一岁多点就会叫爸爸，妈妈了。两天前被医生,ok我吃西红柿,37,0,tb.1.ff2a7bc7.48dAE6POIb6L3UJLzViPUQ,,283
6741655505,心里好难受，忍不住了，我需要倾诉需要发泄。女儿7个月5天，目,妈妈陪你吧,62,0,tb.1.e1389e62.DND6c2UqAfCe_z0Ekc3zQA,妈妈陪你🌸,283
6309828667,电视自闭症怎么治疗？我家从8个月开始每天用平板看宝宝巴士儿歌,苏幽幽Rainy,48,0,tb.1.509a9a9d.0WpSznZFMct0vLE3fAMohg,,283
5378380283,牛奶，鸡蛋严重不耐受，三岁了！,w柳暗花明q,20,0,tb.1.425522ef.mK8qxmqEj7sXnPTwvTob-w,,283
6825427704,干预之路，与之分享，仅仅是万里长征第一步,wencizhou,33,0,tb.1.957d85ef.e4vERfSD-iwNGkZx5wjQcg,wencizhou,283
5648059756,我所接触到的食物过敏导致自闭症治愈实例,真·绝对零度,1014,0,tb.1.c1439b65.yaFUIMqBG7hKDauHKupR1g,💫绝对零度💫,283
6599317821,食物不耐受 啥也不能吃，崩溃了。。。。。。。。。。。。,w99302042,20,0,tb.1.9dc8fdc9._t0b9gPreSUpdNUteGISUA,,283
6508821511,疑似自闭症谱系孩子的成长脱变与融合,米粒兔哥,1853,0,tb.1.446854a5.XhI9HuHykC90hgiKr4jqIQ,,283
6058513243,我典型重度自闭症的儿子爸爸实在是累了，爸爸不忍心带你一起走，,xhvvgh,165,0,tb.1.babea209.3ON5KsWFnUkkK6sIS54bDA,百因百必有果💯,283
6835399877,心情沉重了一个多月了，怪我的疏忽，儿子两岁十个多月查出来自闭,来看贴的啊,120,0,tb.1.4f35b558.GgRfTFn3MSUVRZll77prYg,,283
6668641659,开个贴准备从禁食开始记录他的每天变化。,huanghuiyi678,189,0,tb.1.3658885b.QWg2yLH8BLGkqbWrf0RBVw,,283
6859999593,今天送宝宝去托班了，希望宝宝会有进步！祈祷！！！,X线CT,3,0,tb.1.1917d9e1.z_7YYjxXUDFja2OeuWzM5g,,283
5196649597,请问江西南昌有什么地方可以治疗孩子自闭症的,19930312cR,8,0,tb.1.d86b4400.gQuLQ8Kjb54LyDGJ-8tH3g,,283
6859562239,吧里有河南的星妈么？请问河南哪个干预机构好一些？,水瓶座莹宝,6,0,tb.1.4b56b0e4.VP_OvdYjVPAtONNkZ6xlfA,,283
3517240109,初禾2015报名进行中,初禾儿童教育,5,0,tb.1.2f0f2b2b.QWc6O89e26C3y5CEAbcKFA,,283
5229359551,自闭症儿童一对一干预机构,初禾儿童教育,7,0,tb.1.2f0f2b2b.QWc6O89e26C3y5CEAbcKFA,,283
6840386753,很迷茫，憋的难受！！！,gaoxin419921,196,0,tb.1.5cb97419.n8i--Uu65VV6IfwCKjUxOQ,☞鑫鑫☜的孩子,283
5962949093,亦庄自闭症机构,初禾儿童教育,2,0,tb.1.2f0f2b2b.QWc6O89e26C3y5CEAbcKFA,,283
6858091470,记入儿子被诊断为疑似自闭症。1周8不应名，叫他没反应，眼神交,哈哈嘿嘿哈天枰,11,0,tb.1.84dcbb5b.EqVIRCtngBVaM6-An8iCTA,,283
6648613805,有没有看过郭延庆的我家宝宝快2周岁了，今天去看郭延庆，诊断自,,7,0,tb.1.e3bbf7c2.DSrEmraah6slWg1MV9dgBA,贴吧用户_QG8GSWb,283
6145238166,真实案例：爸妈治好了我的自闭症，破除迷雾给予我新的生命,孤独星球小怪兽,150,0,tb.1.57101c1f.GIWc6tPLd7_DxuLS75amlg,,283
6648539743,有没有听说或者使用过孕智贝佳的产品 说是治疗语言迟缓 三岁半,,20,0,tb.1.e3bbf7c2.DSrEmraah6slWg1MV9dgBA,贴吧用户_QG8GSWb,283
6710141351,我是一名自闭症康复师，建了家长交流的微信群，大家可以多交流！,贝蓓学习资料,9,0,tb.1.77937fdc.E5gwT_0sXgbtQ9tV8FOAew,,283
6859744175,（补贴200元）我是一名研究生，毕业论文研究的是自闭症儿童母,冰菓Iscream,2,0,tb.1.5bc2d4d.FTbRgKpDEHQv1AquuQksgg,,283
6859829206,八岁的儿童自闭做康复能好吗？是先做康复还是先上学？,幸福小草8,2,0,tb.1.18869309.vQhvI7RqRkFeoRQYjxxqhA,,283
6776062278,我有全国各地的自闭症家长的交流群，想进群的留下微信,康语康复中心,37,0,tb.1.b9c2abe5.7LbirSA965Ldk5sTLDcDBg,贴吧用户_7ANE7JR,283
6772893927,自闭症饮食调理有作用的家长，可以进来探讨。把孩子通过饮食改善,卡西尼卫浴qxy,68,0,tb.1.bd215afe.qZOJI6X2nxCeATb648tbFg,自闭症调理😇,283
5362722994,自闭症孩子的最终出路还是要让小孩上学,曾禄生,204,0,tb.1.1d92f256.M3seeplXQe5esV-5Ba7bDQ,,283
6858174007,想学习自闭症家庭干预方法，有什么好的方法吗？,夜星海_44,8,0,tb.1.23de8a6f.BFVu4ikVFKbRAC5VR6nMPA,,283
6840369825,提醒各位家长不要轻信所谓的专家,糖水龙炎,62,0,tb.1.30da2bfb.Z4or1Sc5WVccI04r0LEToA,,283
6711227058,说说我家孩子的情况吧2017年4月出生的。一岁以内各方面正常,beijijiye,36,0,tb.1.7b2cc451.78ot4ogcMIXUCkJD_MS5AA,,283
6847581075,重新建了自闭症儿童家长交流群，之前的满200人了，不能进群了,维儿康wek,7,0,tb.1.aad7e794.LlxLoOpGOqoqd8SSXdu4vg,,283
6817038187,星康星康万寿无疆，傻子们星康欢迎你们。,,5,0,tb.1.112ebbed.xGwDsTBl07smy6jvn4udVg,贴吧用户_54JEa4t,283
6859764143,本来是孑然一身想在人间好好闯荡一番的男人。然而有了孩子，也有,星星的领路人,5,0,tb.1.c06e57ea.SthXKsY51GZudB-enDOh5w,,283
6848089164,上海     特教老师        1对1,诗经思无邪,8,0,tb.1.a812e87d.U7yjU4svn_cVLn1gmqRiOA,,283
6683596514,还是记录一下吧！也不知道能记录到什么时候！更不确定儿子以后会,可以更好的加油,135,0,tb.1.41fc9398.RsrOkBR0clbC9D0xAD39hA,,283
6857983636,你们的去检查的时候有没有智力发育落后的情况？想问一下，这种智,婷婷的专属之神,12,0,tb.1.5ae47b41.3DvUD_2lJijNjdyA5FpcSQ,,283
6083035540,今天看了郭延庆归来。,不言而喻谢,227,0,tb.1.af98e0f9.xOWb6UiPYbQRSKtbfAHsNQ,做事要有计划👦,283
6827476413,上海家长 | 在建分享信息和资料群 需要的家长可以进来,大道至简1803,10,0,tb.1.62d4f715.xpLd1uVOvVOi3Dd-eyEU4g,,283
6746054452,三岁男孩患自闭症父母极度焦虑   菌群移植迎来新机,卡西尼卫浴qxy,61,0,tb.1.bd215afe.qZOJI6X2nxCeATb648tbFg,自闭症调理😇,283
5478461665,记录我和我儿子的“奋斗史”（持续更新）,石榴树上的花,187,0,tb.1.8dcc66ec.IO9Ly7nedCWvynK_6mKWgw,,283
6130231510,两岁半 零语言的星星 康复记录,╰休つ,182,0,tb.1.76c7dce1.-rxFH4ymMHOBI3AC39677w,,284
5987176242,教养方式不分一般儿童和特殊儿童,香帅特教老师,286,0,tb.1.d0e0d825.LVHPXc7_Alq-nlqNihmp3Q,😘看心情,284
6844677188,我是一名特教老师，同时也是一位闭娃的家长。我这里有微信群，群,图联,11,0,tb.1.f645d3fc.sP_NJn-W24K_IkLa8ghIXw,微睡微醉😄,284
6452840689,一个老家长对自闭症干预的一些经验之谈,门徒一员,710,0,tb.1.9a2c1f85.qIXLbjv7ebuZwyujHvCHpQ,希爸分享º,284
6832568434,各位家长每天给小朋友训练多长时间，训练什么内容,小芳的大表哥,17,0,tb.1.8abe4c79.SdbR53YneEB_g1ow81c0kw,,284
6859702842,分享：女，现住北京朝阳区，05年开始从事特殊儿童教育工作，经验丰富,要通关,0,0,tb.1.d1c67e36.H-87EPvf1gFTtorMCEnj-g,,284
6859497069,若命运不公，就和它斗到底,白杨河的船长,18,0,tb.1.cf94f83b.6zsigRYFMN_AwByDlNHptg,白杨河的船长🍀,284
6857108030,我儿子三岁七个月了，一岁多点就会叫爸爸，妈妈了。两天前被医生,ok我吃西红柿,37,0,tb.1.ff2a7bc7.48dAE6POIb6L3UJLzViPUQ,,284
6741655505,心里好难受，忍不住了，我需要倾诉需要发泄。女儿7个月5天，目,妈妈陪你吧,62,0,tb.1.e1389e62.DND6c2UqAfCe_z0Ekc3zQA,妈妈陪你🌸,284
6309828667,电视自闭症怎么治疗？我家从8个月开始每天用平板看宝宝巴士儿歌,苏幽幽Rainy,48,0,tb.1.509a9a9d.0WpSznZFMct0vLE3fAMohg,,284
5378380283,牛奶，鸡蛋严重不耐受，三岁了！,w柳暗花明q,20,0,tb.1.425522ef.mK8qxmqEj7sXnPTwvTob-w,,284
6825427704,干预之路，与之分享，仅仅是万里长征第一步,wencizhou,33,0,tb.1.957d85ef.e4vERfSD-iwNGkZx5wjQcg,wencizhou,284
5648059756,我所接触到的食物过敏导致自闭症治愈实例,真·绝对零度,1014,0,tb.1.c1439b65.yaFUIMqBG7hKDauHKupR1g,💫绝对零度💫,284
6599317821,食物不耐受 啥也不能吃，崩溃了。。。。。。。。。。。。,w99302042,20,0,tb.1.9dc8fdc9._t0b9gPreSUpdNUteGISUA,,284
6508821511,疑似自闭症谱系孩子的成长脱变与融合,米粒兔哥,1853,0,tb.1.446854a5.XhI9HuHykC90hgiKr4jqIQ,,284
6058513243,我典型重度自闭症的儿子爸爸实在是累了，爸爸不忍心带你一起走，,xhvvgh,165,0,tb.1.babea209.3ON5KsWFnUkkK6sIS54bDA,百因百必有果💯,284
6835399877,心情沉重了一个多月了，怪我的疏忽，儿子两岁十个多月查出来自闭,来看贴的啊,120,0,tb.1.4f35b558.GgRfTFn3MSUVRZll77prYg,,284
6668641659,开个贴准备从禁食开始记录他的每天变化。,huanghuiyi678,189,0,tb.1.3658885b.QWg2yLH8BLGkqbWrf0RBVw,,284
6859999593,今天送宝宝去托班了，希望宝宝会有进步！祈祷！！！,X线CT,3,0,tb.1.1917d9e1.z_7YYjxXUDFja2OeuWzM5g,,284
5196649597,请问江西南昌有什么地方可以治疗孩子自闭症的,19930312cR,8,0,tb.1.d86b4400.gQuLQ8Kjb54LyDGJ-8tH3g,,284
6859562239,吧里有河南的星妈么？请问河南哪个干预机构好一些？,水瓶座莹宝,6,0,tb.1.4b56b0e4.VP_OvdYjVPAtONNkZ6xlfA,,284
3517240109,初禾2015报名进行中,初禾儿童教育,5,0,tb.1.2f0f2b2b.QWc6O89e26C3y5CEAbcKFA,,284
5229359551,自闭症儿童一对一干预机构,初禾儿童教育,7,0,tb.1.2f0f2b2b.QWc6O89e26C3y5CEAbcKFA,,284
6840386753,很迷茫，憋的难受！！！,gaoxin419921,196,0,tb.1.5cb97419.n8i--Uu65VV6IfwCKjUxOQ,☞鑫鑫☜的孩子,284
5962949093,亦庄自闭症机构,初禾儿童教育,2,0,tb.1.2f0f2b2b.QWc6O89e26C3y5CEAbcKFA,,284
6858091470,记入儿子被诊断为疑似自闭症。1周8不应名，叫他没反应，眼神交,哈哈嘿嘿哈天枰,11,0,tb.1.84dcbb5b.EqVIRCtngBVaM6-An8iCTA,,284
6648613805,有没有看过郭延庆的我家宝宝快2周岁了，今天去看郭延庆，诊断自,,7,0,tb.1.e3bbf7c2.DSrEmraah6slWg1MV9dgBA,贴吧用户_QG8GSWb,284
6145238166,真实案例：爸妈治好了我的自闭症，破除迷雾给予我新的生命,孤独星球小怪兽,150,0,tb.1.57101c1f.GIWc6tPLd7_DxuLS75amlg,,284
6648539743,有没有听说或者使用过孕智贝佳的产品 说是治疗语言迟缓 三岁半,,20,0,tb.1.e3bbf7c2.DSrEmraah6slWg1MV9dgBA,贴吧用户_QG8GSWb,284
6710141351,我是一名自闭症康复师，建了家长交流的微信群，大家可以多交流！,贝蓓学习资料,9,0,tb.1.77937fdc.E5gwT_0sXgbtQ9tV8FOAew,,284
6859744175,（补贴200元）我是一名研究生，毕业论文研究的是自闭症儿童母,冰菓Iscream,2,0,tb.1.5bc2d4d.FTbRgKpDEHQv1AquuQksgg,,284
6859829206,八岁的儿童自闭做康复能好吗？是先做康复还是先上学？,幸福小草8,2,0,tb.1.18869309.vQhvI7RqRkFeoRQYjxxqhA,,284
6776062278,我有全国各地的自闭症家长的交流群，想进群的留下微信,康语康复中心,37,0,tb.1.b9c2abe5.7LbirSA965Ldk5sTLDcDBg,贴吧用户_7ANE7JR,284
6772893927,自闭症饮食调理有作用的家长，可以进来探讨。把孩子通过饮食改善,卡西尼卫浴qxy,68,0,tb.1.bd215afe.qZOJI6X2nxCeATb648tbFg,自闭症调理😇,284
5362722994,自闭症孩子的最终出路还是要让小孩上学,曾禄生,204,0,tb.1.1d92f256.M3seeplXQe5esV-5Ba7bDQ,,284
6858174007,想学习自闭症家庭干预方法，有什么好的方法吗？,夜星海_44,8,0,tb.1.23de8a6f.BFVu4ikVFKbRAC5VR6nMPA,,284
6840369825,提醒各位家长不要轻信所谓的专家,糖水龙炎,62,0,tb.1.30da2bfb.Z4or1Sc5WVccI04r0LEToA,,284
6711227058,说说我家孩子的情况吧2017年4月出生的。一岁以内各方面正常,beijijiye,36,0,tb.1.7b2cc451.78ot4ogcMIXUCkJD_MS5AA,,284
6847581075,重新建了自闭症儿童家长交流群，之前的满200人了，不能进群了,维儿康wek,7,0,tb.1.aad7e794.LlxLoOpGOqoqd8SSXdu4vg,,284
6817038187,星康星康万寿无疆，傻子们星康欢迎你们。,,5,0,tb.1.112ebbed.xGwDsTBl07smy6jvn4udVg,贴吧用户_54JEa4t,284
6859764143,本来是孑然一身想在人间好好闯荡一番的男人。然而有了孩子，也有,星星的领路人,5,0,tb.1.c06e57ea.SthXKsY51GZudB-enDOh5w,,284
6848089164,上海     特教老师        1对1,诗经思无邪,8,0,tb.1.a812e87d.U7yjU4svn_cVLn1gmqRiOA,,284
6683596514,还是记录一下吧！也不知道能记录到什么时候！更不确定儿子以后会,可以更好的加油,135,0,tb.1.41fc9398.RsrOkBR0clbC9D0xAD39hA,,284
6857983636,你们的去检查的时候有没有智力发育落后的情况？想问一下，这种智,婷婷的专属之神,12,0,tb.1.5ae47b41.3DvUD_2lJijNjdyA5FpcSQ,,284
6083035540,今天看了郭延庆归来。,不言而喻谢,227,0,tb.1.af98e0f9.xOWb6UiPYbQRSKtbfAHsNQ,做事要有计划👦,284
6827476413,上海家长 | 在建分享信息和资料群 需要的家长可以进来,大道至简1803,10,0,tb.1.62d4f715.xpLd1uVOvVOi3Dd-eyEU4g,,284
6746054452,三岁男孩患自闭症父母极度焦虑   菌群移植迎来新机,卡西尼卫浴qxy,61,0,tb.1.bd215afe.qZOJI6X2nxCeATb648tbFg,自闭症调理😇,284
5478461665,记录我和我儿子的“奋斗史”（持续更新）,石榴树上的花,187,0,tb.1.8dcc66ec.IO9Ly7nedCWvynK_6mKWgw,,284
6130231510,两岁半 零语言的星星 康复记录,╰休つ,182,0,tb.1.76c7dce1.-rxFH4ymMHOBI3AC39677w,,285
5987176242,教养方式不分一般儿童和特殊儿童,香帅特教老师,286,0,tb.1.d0e0d825.LVHPXc7_Alq-nlqNihmp3Q,😘看心情,285
6844677188,我是一名特教老师，同时也是一位闭娃的家长。我这里有微信群，群,图联,11,0,tb.1.f645d3fc.sP_NJn-W24K_IkLa8ghIXw,微睡微醉😄,285
6452840689,一个老家长对自闭症干预的一些经验之谈,门徒一员,710,0,tb.1.9a2c1f85.qIXLbjv7ebuZwyujHvCHpQ,希爸分享º,285
6832568434,各位家长每天给小朋友训练多长时间，训练什么内容,小芳的大表哥,17,0,tb.1.8abe4c79.SdbR53YneEB_g1ow81c0kw,,285
6859702842,分享：女，现住北京朝阳区，05年开始从事特殊儿童教育工作，经验丰富,要通关,0,0,tb.1.d1c67e36.H-87EPvf1gFTtorMCEnj-g,,285
6859497069,若命运不公，就和它斗到底,白杨河的船长,18,0,tb.1.cf94f83b.6zsigRYFMN_AwByDlNHptg,白杨河的船长🍀,285
6857108030,我儿子三岁七个月了，一岁多点就会叫爸爸，妈妈了。两天前被医生,ok我吃西红柿,37,0,tb.1.ff2a7bc7.48dAE6POIb6L3UJLzViPUQ,,285
6741655505,心里好难受，忍不住了，我需要倾诉需要发泄。女儿7个月5天，目,妈妈陪你吧,62,0,tb.1.e1389e62.DND6c2UqAfCe_z0Ekc3zQA,妈妈陪你🌸,285
6309828667,电视自闭症怎么治疗？我家从8个月开始每天用平板看宝宝巴士儿歌,苏幽幽Rainy,48,0,tb.1.509a9a9d.0WpSznZFMct0vLE3fAMohg,,285
5378380283,牛奶，鸡蛋严重不耐受，三岁了！,w柳暗花明q,20,0,tb.1.425522ef.mK8qxmqEj7sXnPTwvTob-w,,285
6825427704,干预之路，与之分享，仅仅是万里长征第一步,wencizhou,33,0,tb.1.957d85ef.e4vERfSD-iwNGkZx5wjQcg,wencizhou,285
5648059756,我所接触到的食物过敏导致自闭症治愈实例,真·绝对零度,1014,0,tb.1.c1439b65.yaFUIMqBG7hKDauHKupR1g,💫绝对零度💫,285
6599317821,食物不耐受 啥也不能吃，崩溃了。。。。。。。。。。。。,w99302042,20,0,tb.1.9dc8fdc9._t0b9gPreSUpdNUteGISUA,,285
6508821511,疑似自闭症谱系孩子的成长脱变与融合,米粒兔哥,1853,0,tb.1.446854a5.XhI9HuHykC90hgiKr4jqIQ,,285
6058513243,我典型重度自闭症的儿子爸爸实在是累了，爸爸不忍心带你一起走，,xhvvgh,165,0,tb.1.babea209.3ON5KsWFnUkkK6sIS54bDA,百因百必有果💯,285
6835399877,心情沉重了一个多月了，怪我的疏忽，儿子两岁十个多月查出来自闭,来看贴的啊,120,0,tb.1.4f35b558.GgRfTFn3MSUVRZll77prYg,,285
6668641659,开个贴准备从禁食开始记录他的每天变化。,huanghuiyi678,189,0,tb.1.3658885b.QWg2yLH8BLGkqbWrf0RBVw,,285
6859999593,今天送宝宝去托班了，希望宝宝会有进步！祈祷！！！,X线CT,3,0,tb.1.1917d9e1.z_7YYjxXUDFja2OeuWzM5g,,285
5196649597,请问江西南昌有什么地方可以治疗孩子自闭症的,19930312cR,8,0,tb.1.d86b4400.gQuLQ8Kjb54LyDGJ-8tH3g,,285
6859562239,吧里有河南的星妈么？请问河南哪个干预机构好一些？,水瓶座莹宝,6,0,tb.1.4b56b0e4.VP_OvdYjVPAtONNkZ6xlfA,,285
3517240109,初禾2015报名进行中,初禾儿童教育,5,0,tb.1.2f0f2b2b.QWc6O89e26C3y5CEAbcKFA,,285
5229359551,自闭症儿童一对一干预机构,初禾儿童教育,7,0,tb.1.2f0f2b2b.QWc6O89e26C3y5CEAbcKFA,,285
6840386753,很迷茫，憋的难受！！！,gaoxin419921,196,0,tb.1.5cb97419.n8i--Uu65VV6IfwCKjUxOQ,☞鑫鑫☜的孩子,285
5962949093,亦庄自闭症机构,初禾儿童教育,2,0,tb.1.2f0f2b2b.QWc6O89e26C3y5CEAbcKFA,,285
6858091470,记入儿子被诊断为疑似自闭症。1周8不应名，叫他没反应，眼神交,哈哈嘿嘿哈天枰,11,0,tb.1.84dcbb5b.EqVIRCtngBVaM6-An8iCTA,,285
6648613805,有没有看过郭延庆的我家宝宝快2周岁了，今天去看郭延庆，诊断自,,7,0,tb.1.e3bbf7c2.DSrEmraah6slWg1MV9dgBA,贴吧用户_QG8GSWb,285
6145238166,真实案例：爸妈治好了我的自闭症，破除迷雾给予我新的生命,孤独星球小怪兽,150,0,tb.1.57101c1f.GIWc6tPLd7_DxuLS75amlg,,285
6648539743,有没有听说或者使用过孕智贝佳的产品 说是治疗语言迟缓 三岁半,,20,0,tb.1.e3bbf7c2.DSrEmraah6slWg1MV9dgBA,贴吧用户_QG8GSWb,285
